SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,Năm thi
2000803,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.0,5.25,6.75,,,,8.4,8.75,2024
2000804,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,6.5,6.0,7.0,8.2,,2024
2000805,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,7.5,,,7.25,6.75,6.25,8.8,,2024
2000806,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,7.25,7.5,,,,9.4,8.0,2024
2000807,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,7.0,8.25,8.0,9.8,,2024
2000808,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,,,7.5,7.75,7.5,,,2024
2000809,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.25,,,8.0,5.5,5.5,10.0,,2024
2000810,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,,,4.5,9.25,9.75,,,2024
2000811,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,7.5,4.25,4.25,9.6,,2024
2000812,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,6.25,4.25,5.0,8.6,,2024
2000813,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.5,,,7.75,8.75,5.5,7.8,,2024
2000814,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.0,,,7.75,9.0,6.75,8.8,,2024
2000815,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,6.0,7.5,,,,9.6,8.25,2024
2000816,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,9.0,7.75,8.75,,,,9.4,8.5,2024
2000817,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,7.0,6.0,,,,7.0,7.75,2024
2000818,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.0,,,7.0,7.5,7.5,9.6,,2024
2000819,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,6.25,8.25,8.5,8.0,,2024
2000820,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.0,,,3.75,8.0,8.25,8.6,,2024
2000821,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,8.5,7.5,,,,,8.5,2024
2000822,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,,,4.75,4.5,4.75,8.6,,2024
2000823,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.75,,,8.0,9.25,6.25,8.2,,2024
2000824,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,4.5,,,5.0,9.75,9.5,,,2024
2000825,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.0,,,8.25,6.0,6.75,8.4,,2024
2000826,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.75,7.75,9.25,,,,9.6,9.25,2024
2000827,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,7.25,6.75,,,,8.4,9.25,2024
2000828,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,6.5,9.0,9.0,,,2024
2000829,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.25,,,6.75,5.75,4.5,8.6,,2024
2000830,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,6.75,7.5,9.25,,,,,8.75,2024
2000831,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.75,,,7.0,7.75,6.25,,,2024
2000832,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,6.75,7.5,5.25,8.0,,2024
2000833,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,,,6.5,7.0,6.0,7.2,,2024
2000834,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.75,,,6.25,4.75,5.25,8.2,,2024
2000835,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,4.5,,,6.5,7.25,5.0,8.2,,2024
2000836,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,8.5,8.0,7.25,4.8,,2024
2000837,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,7.0,7.5,,,,8.4,9.0,2024
2000838,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,6.5,4.5,5.5,,,,3.2,6.75,2024
2000839,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,8.0,7.75,7.5,,,,7.6,8.75,2024
2000840,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,6.75,,,5.0,9.0,9.0,9.6,,2024
2000841,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.5,7.0,7.5,,,,9.0,7.5,2024
2000842,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,,,6.25,8.0,6.25,8.2,,2024
2000843,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,7.5,8.75,,,,9.2,8.25,2024
2000844,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,7.5,6.75,,,,9.0,8.0,2024
2000845,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.0,5.75,7.25,,,,,8.5,2024
2000846,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.75,7.5,7.75,,,,,9.5,2024
2000847,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.25,7.0,7.5,,,,7.6,7.25,2024
2000848,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,,,8.0,8.25,6.0,8.4,,2024
2000849,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,2.75,8.25,8.25,6.0,,2024
2000850,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.0,,,7.0,4.5,5.25,9.0,,2024
2000851,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,5.75,7.25,,,,,7.25,2024
2000852,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.25,7.0,7.0,,,,7.8,9.75,2024
2000853,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,,,8.0,4.0,3.75,8.4,,2024
2000854,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,4.5,,,6.0,7.5,6.0,5.4,,2024
2000855,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,4.5,,,6.5,7.25,7.75,,,2024
2000856,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,8.0,8.75,,,,7.8,9.25,2024
2000857,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,7.0,6.75,,,,,9.25,2024
2000858,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.75,,,6.0,4.25,6.0,8.4,,2024
2000859,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.25,,,8.0,7.25,7.25,9.2,,2024
2000860,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,4.0,,,6.25,5.0,4.25,,,2024
2000861,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,,,7.75,8.0,4.75,6.8,,2024
2000862,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,,,5.5,4.25,4.5,9.4,,2024
2000863,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,,,5.5,5.75,5.5,6.8,,2024
2000864,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,,,6.0,8.25,7.25,,,2024
2000865,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,7.25,7.0,,,,7.4,8.75,2024
2000866,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.0,,,4.5,9.0,9.25,8.8,,2024
2000867,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,6.75,8.5,4.75,9.2,,2024
2000868,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,,,7.25,6.75,7.5,5.0,,2024
2000869,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,8.0,7.0,,,,6.4,8.5,2024
2000870,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.0,,,8.0,8.25,6.25,8.4,,2024
2000871,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,,,4.25,6.25,4.0,7.6,,2024
2000872,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.0,,,2.75,9.75,8.25,8.6,,2024
2000873,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.0,7.5,7.25,,,,5.8,8.25,2024
2000874,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.5,5.75,6.75,,,,8.8,5.25,2024
2000875,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,,,7.25,5.75,5.5,6.2,,2024
2000876,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,7.0,7.75,8.25,,,,6.6,8.25,2024
2000877,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,4.5,3.75,6.0,9.8,,2024
2000878,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,3.75,,,4.25,4.25,4.0,9.0,,2024
2000879,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,5.5,6.5,6.5,8.6,,2024
2000880,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,7.5,,,4.0,5.75,5.0,6.6,,2024
2000881,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,9.0,7.25,,,,9.2,8.5,2024
2000882,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.0,7.5,7.25,,,,7.6,8.75,2024
2000883,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,8.5,9.0,5.5,7.2,,2024
2000884,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,5.25,8.0,8.5,,,2024
2000885,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,,,3.5,8.25,8.5,8.4,,2024
2000886,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,3.75,6.25,6.5,,,2024
2000887,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,8.25,,,4.75,8.0,8.75,8.6,,2024
2000888,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.75,,,3.25,4.25,4.75,7.0,,2024
2000889,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,5.5,4.75,5.5,9.4,,2024
2000890,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,4.5,7.25,7.5,,,,8.0,8.75,2024
2000891,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,7.5,5.5,6.5,9.2,,2024
2000892,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,9.0,7.75,9.0,,,,9.0,9.0,2024
2000893,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5.75,8.25,8.5,,,,9.0,9.5,2024
2000894,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,6.25,6.5,,,,,7.5,2024
2000895,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,6.75,5.75,6.5,8.4,,2024
2000896,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,7.75,6.25,5.5,9.6,,2024
2000897,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.25,6.0,7.75,,,,7.8,8.0,2024
2000898,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.25,8.5,8.5,,,,,9.0,2024
2000899,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,8.25,8.5,,,,9.4,9.0,2024
2000900,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,4.5,7.25,7.0,4.8,,2024
2000901,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.0,7.25,6.75,,,,8.2,8.5,2024
2000902,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.0,7.0,8.0,,,,9.4,8.0,2024
2000903,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,6.25,8.0,6.5,,,2024
2000904,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.25,,,6.5,7.75,6.0,9.2,,2024
2000905,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.5,,,8.25,5.25,6.75,8.0,,2024
2000906,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,7.0,6.0,4.5,3.8,,2024
2000907,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,,,4.0,7.5,7.5,9.2,,2024
2000908,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.25,7.0,7.5,,,,6.4,8.25,2024
2000909,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,7.0,6.5,7.0,8.4,,2024
2000910,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,7.75,5.25,6.0,8.8,,2024
2000911,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.75,9.25,9.0,,,,9.2,9.25,2024
2000912,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.0,6.5,7.25,,,,8.4,8.75,2024
2000913,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,8.25,5.75,7.5,,,,,9.25,2024
2000914,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,,,6.0,4.5,4.75,8.8,,2024
2000915,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.5,,,4.25,8.75,8.5,8.8,,2024
2000916,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.0,7.0,8.5,,,,,8.25,2024
2000917,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,4.25,6.0,,,,7.2,6.75,2024
2000918,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.4,7.0,,,6.5,5.5,7.75,8.6,,2024
2000919,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,3.5,,,7.75,8.0,4.5,6.2,,2024
2000920,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,6.75,3.25,5.0,5.8,,2024
2000921,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8.0,,,8.0,7.0,6.5,8.4,,2024
2000922,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,6.0,6.25,,,,8.8,8.5,2024
2000923,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,5.75,7.5,7.0,7.4,,2024
2000924,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.5,,,2.5,8.5,7.5,8.6,,2024
2000925,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.25,,,8.25,3.0,6.0,8.8,,2024
2000926,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,7.25,8.75,,,,9.6,8.5,2024
2000927,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.6,4.75,7.25,6.0,,,,2.4,8.25,2024
2000928,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.25,8.25,7.75,,,,8.0,8.0,2024
2000929,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.25,,,5.5,8.5,6.0,8.6,,2024
2000930,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,6.0,8.75,6.5,8.0,,2024
2000931,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,7.5,8.0,,,,,9.0,2024
2000932,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,9.0,8.5,,,,9.0,8.75,2024
2000933,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,6.5,7.75,,,,7.0,8.5,2024
2000934,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,,,8.5,7.0,5.0,7.4,,2024
2000935,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,8.5,8.5,,,,8.6,8.75,2024
2000936,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.25,,,4.25,6.75,7.5,7.0,,2024
2000937,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,5.25,6.0,,,,6.8,7.25,2024
2000938,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.25,8.5,6.75,,,,3.8,8.75,2024
2000939,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,6.5,7.0,,,,8.8,8.0,2024
2000940,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,2.75,7.0,7.75,9.2,,2024
2000941,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.5,,,7.25,4.25,5.0,8.4,,2024
2000942,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.75,,,7.0,5.0,5.0,9.4,,2024
2000943,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,,,4.25,7.75,6.0,,,2024
2000944,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.25,6.25,7.75,,,,8.2,9.0,2024
2000945,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.25,6.25,6.5,,,,7.4,8.25,2024
2000946,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,8.5,8.5,7.25,8.8,,2024
2000947,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.0,,,5.75,5.5,4.75,8.6,,2024
2000948,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.0,7.75,7.5,,,,8.0,9.25,2024
2000949,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,5.5,7.0,6.0,6.6,,2024
2000950,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,3.0,4.75,5.0,8.4,,2024
2000951,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,9.0,7.5,8.25,,,,9.6,9.0,2024
2000952,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,4.25,8.75,8.25,,,2024
2000953,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,7.75,8.0,,,,8.8,9.0,2024
2000954,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,8.25,7.5,,,,8.4,9.25,2024
2000955,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,,,5.0,5.25,6.5,,,2024
2000956,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.75,3.5,5.5,,,,5.0,6.25,2024
2000957,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,5.25,,,2.5,3.0,5.25,3.0,,2024
2000958,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,5.75,9.25,9.25,9.6,,2024
2000959,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,7.5,7.5,,,,8.8,7.5,2024
2000960,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,5.5,,,8.0,4.75,5.0,8.8,,2024
2000961,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,6.25,7.0,4.75,7.2,,2024
2000962,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,6.75,7.25,6.5,,,2024
2000963,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.25,4.5,4.5,,,,3.8,7.25,2024
2000964,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.75,,,6.5,5.25,7.0,8.0,,2024
2000965,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,5.5,5.75,,,,7.6,6.5,2024
2000966,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,7.0,8.5,5.75,7.4,,2024
2000967,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,4.25,3.75,6.25,8.2,,2024
2000968,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.0,7.25,7.0,,,,8.4,8.25,2024
2000969,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.5,6.5,6.25,,,,6.4,7.0,2024
2000970,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,5.75,7.0,7.75,9.2,,2024
2000971,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.5,,,8.5,8.25,6.75,7.8,,2024
2000972,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,9.0,7.5,9.75,,,,9.6,9.5,2024
2000973,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,3.75,8.0,7.0,8.4,,2024
2000974,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,7.0,7.0,6.75,9.4,,2024
2000975,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.0,,,6.75,5.0,5.0,8.4,,2024
2000976,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.75,,,7.5,5.5,7.25,9.6,,2024
2000977,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,7.25,7.25,,,,7.8,8.5,2024
2000978,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.5,,,5.25,5.25,5.5,8.0,,2024
2000979,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.5,6.75,7.5,,,,7.4,8.0,2024
2000980,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,8.0,7.75,6.75,7.2,,2024
2000981,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,8.75,,,4.0,8.0,6.25,6.4,,2024
2000982,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,,,6.5,5.25,5.5,7.4,,2024
2000983,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,8.5,7.75,,,,8.6,9.0,2024
2000984,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,7.0,6.75,,,,7.0,8.25,2024
2000985,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,7.5,8.0,,,,5.8,8.0,2024
2000986,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,9.0,8.25,8.0,,,,8.8,8.75,2024
2000987,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,8.0,7.75,,,,8.0,9.0,2024
2000988,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.0,,,5.75,4.5,4.25,7.2,,2024
2000989,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.0,,,9.0,7.0,7.75,8.8,,2024
2000990,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8.0,,,8.0,8.0,6.75,8.0,,2024
2000991,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,8.0,,,7.0,4.5,5.5,9.0,,2024
2000992,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.5,7.0,6.5,,,,4.8,7.0,2024
2000993,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.5,,,9.25,6.5,6.5,8.6,,2024
2000994,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,7.25,5.0,6.0,,,,9.0,7.75,2024
2000995,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,4.75,6.25,6.5,,,,4.6,8.0,2024
2000996,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.5,,,5.0,6.25,8.5,,,2024
2000997,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,7.5,5.25,5.75,9.2,,2024
2000998,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,4.5,8.25,7.25,5.8,,2024
2000999,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,7.75,8.0,,,,9.2,9.0,2024
2001000,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,4.25,4.75,4.75,9.6,,2024
2001001,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.0,6.25,8.0,,,,7.0,8.25,2024
2001002,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,5.75,8.75,8.75,9.6,,2024
2001003,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.0,,,7.25,7.75,7.0,8.4,,2024
2001004,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.5,,,6.25,5.25,6.5,9.4,,2024
2001005,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,,,4.0,7.0,8.25,9.0,,2024
2001006,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,7.75,4.25,5.75,8.0,,2024
2001007,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,3.25,9.0,8.5,6.4,,2024
2001008,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.25,7.5,8.5,,,,8.4,8.75,2024
2001009,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.0,5.5,7.25,,,,8.2,8.75,2024
2001010,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.25,,,8.0,4.5,6.5,6.8,,2024
2001011,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,6.25,5.0,5.0,6.2,,2024
2001012,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,6.75,8.25,8.25,7.2,,2024
2001013,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.0,6.5,7.25,,,,8.6,8.25,2024
2001014,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.25,,,7.75,7.5,6.25,7.0,,2024
2001015,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.75,6.75,5.5,,,,5.8,8.0,2024
2001016,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,8.75,6.25,,,,8.4,7.75,2024
2001017,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,7.25,7.5,,,,9.2,8.25,2024
2001018,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,8.75,4.25,6.0,8.6,,2024
2001019,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.25,,,6.0,5.25,5.5,8.6,,2024
2001020,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,3.0,,,5.0,8.5,8.5,8.4,,2024
2001021,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,6.5,8.0,,,,8.0,8.5,2024
2001022,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,6.5,5.75,7.25,7.8,,2024
2001023,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,,,7.0,7.0,6.25,9.0,,2024
2001024,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,7.5,8.0,5.0,7.4,,2024
2001025,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,8.5,9.25,,,,9.0,8.75,2024
2001026,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.75,,,7.75,9.0,7.25,9.4,,2024
2001027,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.5,8.0,6.25,,,,6.2,7.5,2024
2001028,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,8.75,6.0,6.25,9.4,,2024
2001029,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,6.0,7.75,7.0,,,2024
2001030,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,5.0,5.75,,,,7.4,8.0,2024
2001031,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,4.0,5.75,6.75,,,,4.8,6.75,2024
